time_stamp,load_gross_real_power_kW
2023-04-21 23:03:25.939474-07:00,7.0
2023-04-22 00:00:57.513010-07:00,8.0
2023-04-22 01:01:08.847840-07:00,7.0
2023-04-22 02:01:19.655003-07:00,7.0
2023-04-22 03:01:31.117339-07:00,7.0
2023-04-22 04:01:41.371000-07:00,15.0
2023-04-22 05:01:52.669807-07:00,7.0
2023-04-22 06:02:03.526004-07:00,27.0
2023-04-22 07:02:09.421989-07:00,33.396
2023-04-22 08:02:15.004078-07:00,26.301
2023-04-22 09:02:21.178499-07:00,15.997
2023-04-22 10:02:27.453291-07:00,15.5
2023-04-22 11:02:33.255425-07:00,14.915
2023-04-22 12:02:39.164847-07:00,16.128
2023-04-22 13:02:45.788681-07:00,16.455
2023-04-22 14:02:55.190056-07:00,27.746
2023-04-22 15:03:06.400793-07:00,18.387
2023-04-22 16:03:12.239302-07:00,15.251
2023-04-22 17:03:19.356981-07:00,15.421
2023-04-22 18:03:29.100839-07:00,7.318
2023-04-22 19:03:40.215748-07:00,6.122
2023-04-22 20:03:51.182578-07:00,7.0
2023-04-22 21:03:57.184951-07:00,7.0
2023-04-22 22:04:02.936277-07:00,6.0
2023-04-22 23:04:08.754770-07:00,8.0
2023-04-23 00:00:54.618295-07:00,7.0
2023-04-23 01:01:00.394889-07:00,15.0
2023-04-23 02:01:06.322526-07:00,17.0
2023-04-23 03:01:12.507393-07:00,7.0
2023-04-23 04:01:18.526608-07:00,6.0
2023-04-23 05:01:24.731699-07:00,7.0
2023-04-23 06:01:30.783250-07:00,20.0
2023-04-23 07:01:37.162545-07:00,26.037
2023-04-23 08:01:43.079199-07:00,25.2
2023-04-23 09:01:49.001300-07:00,14.478
2023-04-23 10:01:59.212623-07:00,14.757
2023-04-23 11:02:10.401169-07:00,16.886
2023-04-23 12:02:18.764520-07:00,21.611
2023-04-23 13:02:24.808888-07:00,14.722
2023-04-23 14:02:54.162954-07:00,14.208
2023-04-23 15:02:59.881462-07:00,15.206
2023-04-23 16:03:05.910003-07:00,23.246
2023-04-23 17:03:11.732693-07:00,16.158
2023-04-23 18:04:14.972950-07:00,15.09
2023-04-23 19:04:20.435193-07:00,18.152
2023-04-23 20:04:26.794297-07:00,15.0
2023-04-23 21:04:32.597974-07:00,7.0
2023-04-23 22:04:42.653814-07:00,7.3
2023-04-23 23:04:53.099067-07:00,15.2
2023-04-24 00:00:56.170911-07:00,6.0
2023-04-24 01:01:07.328205-07:00,15.0
2023-04-24 02:01:18.393366-07:00,15.0
2023-04-24 03:01:29.370237-07:00,6.0
2023-04-24 04:01:40.486833-07:00,7.0
2023-04-24 05:01:51.687991-07:00,7.0
2023-04-24 06:02:02.557606-07:00,18.0
2023-04-24 07:02:13.683349-07:00,20.132
2023-04-24 08:02:24.698760-07:00,19.958
2023-04-24 09:02:38.098679-07:00,26.085
2023-04-24 10:02:44.418142-07:00,24.408
2023-04-24 11:02:55.388593-07:00,26.540000000000003
2023-04-24 12:03:01.453727-07:00,39.187
2023-04-24 13:03:07.244806-07:00,24.4
2023-04-24 14:03:13.096596-07:00,23.006
2023-04-24 15:03:19.269302-07:00,23.745
2023-04-24 16:03:25.576500-07:00,19.954
2023-04-24 17:03:31.599652-07:00,18.007
2023-04-24 18:03:37.243209-07:00,16.212
2023-04-24 19:03:43.266666-07:00,25.427
2023-04-24 20:03:49.304223-07:00,8.0
2023-04-24 21:03:55.127524-07:00,6.0
2023-04-24 22:04:00.848517-07:00,6.9
2023-04-24 23:04:09.094259-07:00,6.0
2023-04-25 00:00:54.752362-07:00,11.0
2023-04-25 01:01:05.772281-07:00,6.0
2023-04-25 02:01:16.743365-07:00,5.1
2023-04-25 03:01:25.220318-07:00,14.0
2023-04-25 04:01:31.044257-07:00,6.0
2023-04-25 05:01:37.061635-07:00,6.0
2023-04-25 06:01:43.060474-07:00,8.0
2023-04-25 07:01:49.207167-07:00,17.242
2023-04-25 08:01:54.835569-07:00,23.794
2023-04-25 09:02:00.586519-07:00,33.037
2023-04-25 10:02:06.567152-07:00,23.498
2023-04-25 11:02:13.157091-07:00,22.992
2023-04-25 12:02:18.805146-07:00,28.107
2023-04-25 13:02:25.123067-07:00,30.337
2023-04-25 14:02:30.925900-07:00,21.406
2023-04-25 15:02:36.797536-07:00,23.811
2023-04-25 16:02:42.939336-07:00,20.693
2023-04-25 17:02:48.858272-07:00,22.788
2023-04-25 18:02:54.695027-07:00,19.604
2023-04-25 19:03:00.612986-07:00,17.144
2023-04-25 20:03:06.783225-07:00,8.0
2023-04-25 21:03:12.980989-07:00,6.0
2023-04-25 22:03:19.067376-07:00,6.0
2023-04-25 23:03:25.035754-07:00,6.0
2023-04-26 00:00:56.991041-07:00,6.0
2023-04-26 01:01:02.903456-07:00,6.0
2023-04-26 02:01:08.356265-07:00,6.0
2023-04-26 03:01:14.147201-07:00,7.0
2023-04-26 04:01:20.706954-07:00,6.0
2023-04-26 05:01:28.594795-07:00,8.0
2023-04-26 06:01:34.403053-07:00,26.0
2023-04-26 07:01:40.617529-07:00,17.07
2023-04-26 08:01:46.523750-07:00,31.325
2023-04-26 09:01:54.996154-07:00,22.908
2023-04-26 10:02:00.467778-07:00,25.945
2023-04-26 11:02:06.618639-07:00,33.323
2023-04-26 12:02:12.431369-07:00,38.031
2023-04-26 13:02:18.808373-07:00,31.426
2023-04-26 14:02:24.989067-07:00,21.484
2023-04-26 15:02:31.074958-07:00,30.305
2023-04-26 16:02:36.931736-07:00,20.434
2023-04-26 17:02:43.046105-07:00,20.962
2023-04-26 18:02:48.755008-07:00,28.7
2023-04-26 19:02:55.043549-07:00,14.592
2023-04-26 20:03:00.591036-07:00,6.0
2023-04-26 21:03:06.883186-07:00,6.0
2023-04-26 22:03:12.670117-07:00,6.0
2023-04-26 23:03:18.645300-07:00,13.0
2023-04-27 00:00:54.567318-07:00,6.0
2023-04-27 01:01:03.090579-07:00,15.0
2023-04-27 02:01:14.075479-07:00,10.0
2023-04-27 03:01:22.597614-07:00,6.0
2023-04-27 04:01:29.090734-07:00,6.0
2023-04-27 05:01:34.942243-07:00,7.0
2023-04-27 06:01:40.786126-07:00,15.0
2023-04-27 07:01:46.886084-07:00,17.523
2023-04-27 08:01:52.610238-07:00,37.098
2023-04-27 09:01:58.308147-07:00,25.439
2023-04-27 10:02:04.719490-07:00,24.607
2023-04-27 11:02:10.482225-07:00,21.679
2023-04-27 12:02:18.910826-07:00,24.699
2023-04-27 13:02:26.994574-07:00,21.998
2023-04-27 14:02:37.573319-07:00,23.216
2023-04-27 15:01:46.015936-07:00,27.729
2023-04-27 16:01:51.858013-07:00,24.033
2023-04-27 17:01:57.819574-07:00,26.802
2023-04-27 18:02:04.231903-07:00,16.38
2023-04-27 19:02:10.091969-07:00,17.227
2023-04-27 20:02:15.894684-07:00,5.048
2023-04-27 21:02:22.061996-07:00,6.0
2023-04-27 22:02:27.883690-07:00,6.0
2023-04-27 23:02:33.980894-07:00,5.0
2023-04-28 00:00:59.511364-07:00,6.0
2023-04-28 01:01:05.478406-07:00,6.0
2023-04-28 02:01:11.330604-07:00,5.0
2023-04-28 03:01:17.350062-07:00,6.0
2023-04-28 04:01:23.617961-07:00,6.0
2023-04-28 05:01:29.469510-07:00,7.0
2023-04-28 06:01:35.058593-07:00,6.0
2023-04-28 07:01:40.726020-07:00,6.254
2023-04-28 08:01:46.599321-07:00,16.571
2023-04-28 09:01:54.660767-07:00,15.999
2023-04-28 10:02:05.463237-07:00,16.261
2023-04-28 11:02:16.482942-07:00,16.872
2023-04-28 12:02:22.466545-07:00,19.374
2023-04-28 13:02:28.261205-07:00,17.709000000000003
2023-04-28 14:02:26.934143-07:00,15.65
2023-04-28 15:02:30.220519-07:00,27.648
2023-04-28 16:02:33.393673-07:00,23.074
2023-04-28 17:02:36.032825-07:00,23.684
2023-04-28 18:02:41.594734-07:00,15.5
2023-04-28 19:02:49.743793-07:00,6.273
2023-04-28 20:02:54.056203-07:00,5.045
2023-04-28 21:02:57.549588-07:00,14.0
2023-04-28 22:03:03.549924-07:00,14.599999999999998
2023-04-28 23:03:09.365439-07:00,10.799999999999995
2023-04-29 00:00:58.027879-07:00,14.5
2023-04-29 01:01:06.296901-07:00,6.299999999999997
2023-04-29 02:01:10.316399-07:00,7.199999999999999
2023-04-29 03:01:13.881313-07:00,6.3
2023-04-29 04:01:17.319377-07:00,14.2
2023-04-29 05:01:23.015426-07:00,7.0
2023-04-29 06:01:28.385112-07:00,27.0
2023-04-29 07:01:35.326938-07:00,33.226
2023-04-29 08:01:41.518515-07:00,
2023-04-29 09:01:45.789171-07:00,14.947
2023-04-29 10:01:51.152531-07:00,15.278
2023-04-29 11:01:58.088493-07:00,14.709
2023-04-29 12:02:09.566677-07:00,15.567
2023-04-29 13:02:16.555993-07:00,24.751
2023-04-29 14:02:22.096327-07:00,23.445
2023-04-29 15:02:29.548577-07:00,22.333
2023-04-29 16:02:16.085408-07:00,29.691
2023-04-29 17:02:19.049895-07:00,23.593
2023-04-29 18:02:21.875869-07:00,15.348
2023-04-29 19:02:24.691734-07:00,7.213
2023-04-29 20:02:30.908220-07:00,6.051
2023-04-29 21:02:36.839867-07:00,5.0
2023-04-29 22:02:44.408350-07:00,6.3
2023-04-29 23:02:46.856085-07:00,6.199999999999999
2023-04-30 00:00:57.794573-07:00,6.3
2023-04-30 01:01:04.720352-07:00,7.3
2023-04-30 02:01:13.991950-07:00,14.3
2023-04-30 03:01:21.484297-07:00,14.0
2023-04-30 04:01:27.244507-07:00,7.0
2023-04-30 05:01:34.295662-07:00,6.0
2023-04-30 06:01:40.670634-07:00,15.057
2023-04-30 07:01:45.051932-07:00,22.22
2023-04-30 08:01:50.195111-07:00,25.705
2023-04-30 09:01:59.235865-07:00,15.737
2023-04-30 10:02:03.125801-07:00,14.151
2023-04-30 11:02:09.331315-07:00,16.027
2023-04-30 12:02:14.045888-07:00,16.816
2023-04-30 13:02:18.154309-07:00,14.091
2023-04-30 14:02:23.094479-07:00,23.245
2023-04-30 15:02:32.128926-07:00,23.203
2023-04-30 16:02:20.244693-07:00,15.387
2023-04-30 17:02:24.852020-07:00,14.81
2023-04-30 18:02:33.630773-07:00,22.450000000000003
2023-04-30 19:02:40.786655-07:00,15.0
2023-04-30 20:02:46.736078-07:00,7.0
2023-04-30 21:02:53.866256-07:00,5.0
2023-04-30 22:02:59.809411-07:00,6.0
2023-04-30 23:03:07.149596-07:00,6.0
2023-05-01 00:00:57.152471-07:00,5.0
2023-05-01 01:01:04.532083-07:00,6.0
2023-05-01 02:01:09.755320-07:00,6.0
2023-05-01 03:01:17.796884-07:00,6.0
2023-05-01 04:01:22.421975-07:00,5.0
2023-05-01 05:01:30.519472-07:00,7.0
2023-05-01 06:01:35.320139-07:00,15.0
2023-05-01 07:01:38.711315-07:00,28.125
2023-05-01 08:01:41.587998-07:00,32.658
2023-05-01 09:01:46.993689-07:00,22.435
2023-05-01 10:01:51.535274-07:00,23.059
2023-05-01 11:02:15.247877-07:00,20.288
2023-05-01 12:02:24.373258-07:00,37.133
2023-05-01 13:02:28.818846-07:00,23.624
2023-05-01 14:02:34.379610-07:00,26.292
2023-05-01 15:02:38.025817-07:00,34.521
2023-05-01 16:02:41.614529-07:00,18.145
2023-05-01 17:02:50.416536-07:00,28.21
2023-05-01 18:02:41.055844-07:00,27.421
2023-05-01 19:02:48.489797-07:00,25.274
2023-05-01 20:02:55.404444-07:00,6.0
2023-05-01 21:03:00.588764-07:00,6.0
2023-05-01 22:03:08.706564-07:00,6.0
2023-05-01 23:03:13.796679-07:00,6.0
2023-05-02 00:00:54.966436-07:00,7.0
2023-05-02 01:01:00.380775-07:00,5.0
2023-05-02 02:01:06.748452-07:00,8.0
2023-05-02 03:01:12.454411-07:00,6.0
2023-05-02 04:01:18.092228-07:00,6.0
2023-05-02 05:01:22.825183-07:00,6.0
2023-05-02 06:01:28.785836-07:00,25.0
2023-05-02 07:01:33.525889-07:00,15.239
2023-05-02 08:01:42.294272-07:00,30.975
2023-05-02 09:01:48.785218-07:00,21.272
2023-05-02 10:01:51.582294-07:00,27.162
2023-05-02 11:01:54.700214-07:00,22.556
2023-05-02 12:02:00.999819-07:00,26.407
2023-05-02 13:02:07.357014-07:00,28.422
2023-05-02 14:02:14.383906-07:00,32.254
2023-05-02 15:02:18.026133-07:00,26.307
2023-05-02 16:02:20.397259-07:00,26.668
2023-05-02 17:02:25.901012-07:00,25.545
2023-05-02 18:02:13.810149-07:00,24.455
2023-05-02 19:02:16.536714-07:00,21.286
2023-05-02 20:02:20.496431-07:00,9.068
2023-05-02 21:02:25.257957-07:00,6.0
2023-05-02 22:02:46.899346-07:00,6.0
2023-05-02 23:02:49.770383-07:00,6.0
2023-05-03 00:00:58.112278-07:00,7.1
2023-05-03 01:01:00.488735-07:00,7.0
2023-05-03 02:01:03.824417-07:00,5.0
2023-05-03 03:01:09.656993-07:00,5.0
2023-05-03 04:01:12.866285-07:00,15.0
2023-05-03 05:01:15.685994-07:00,6.0
2023-05-03 06:01:19.101580-07:00,14.0
2023-05-03 07:01:21.965542-07:00,27.252
2023-05-03 08:01:24.817439-07:00,30.761
2023-05-03 09:01:27.862100-07:00,25.213
2023-05-03 10:01:30.909733-07:00,26.102
2023-05-03 11:01:33.817737-07:00,19.046
2023-05-03 12:01:36.910191-07:00,22.102
2023-05-03 13:01:39.410055-07:00,18.099
2023-05-03 14:01:42.433287-07:00,30.124
2023-05-03 15:01:49.444171-07:00,20.831
2023-05-03 16:01:52.202688-07:00,17.271
2023-05-03 17:01:59.912913-07:00,16.46
2023-05-03 18:01:49.534453-07:00,17.443
2023-05-03 19:01:52.631677-07:00,9.269
2023-05-03 20:01:58.438312-07:00,6.078
2023-05-03 21:02:01.413268-07:00,7.0
2023-05-03 22:02:04.610385-07:00,7.1
2023-05-03 23:02:07.586283-07:00,6.0
2023-05-04 00:00:55.539841-07:00,5.0
2023-05-04 01:00:58.648284-07:00,5.0
2023-05-04 02:01:04.903483-07:00,7.0
2023-05-04 03:01:11.145793-07:00,6.0
2023-05-04 04:01:15.932132-07:00,5.0
2023-05-04 05:01:23.462796-07:00,5.0
2023-05-04 06:01:26.557283-07:00,8.059
2023-05-04 07:01:30.120827-07:00,9.671
2023-05-04 08:01:33.013572-07:00,12.875
2023-05-04 09:01:39.234764-07:00,16.947
2023-05-04 10:01:44.887693-07:00,17.044
2023-05-04 11:01:50.349826-07:00,18.552
2023-05-04 12:01:53.381778-07:00,21.015
2023-05-04 13:01:56.276985-07:00,15.78
2023-05-04 14:01:59.624636-07:00,22.364
2023-05-04 15:02:02.770897-07:00,32.207
2023-05-04 16:02:06.029000-07:00,24.096
2023-05-04 17:02:08.114621-07:00,12.287
2023-05-04 18:02:11.668879-07:00,10.376
2023-05-04 19:02:13.890583-07:00,8.307
2023-05-04 20:02:00.786930-07:00,6.1
2023-05-04 21:02:09.984526-07:00,6.0
2023-05-04 22:02:13.306473-07:00,6.0
2023-05-04 23:02:18.528902-07:00,5.0
2023-05-05 00:00:57.762745-07:00,5.0
2023-05-05 01:01:01.359425-07:00,6.0
2023-05-05 02:01:10.522850-07:00,5.0
2023-05-05 03:01:15.186829-07:00,6.0
2023-05-05 04:01:22.194382-07:00,5.0
2023-05-05 05:01:25.815373-07:00,6.0
2023-05-05 06:01:30.603242-07:00,5.0
2023-05-05 07:01:34.268535-07:00,15.183
2023-05-05 08:01:38.397053-07:00,23.311
2023-05-05 09:01:44.029470-07:00,13.406000000000002
2023-05-05 10:01:49.796291-07:00,18.722
2023-05-05 11:01:53.287370-07:00,20.726
2023-05-05 12:01:56.941046-07:00,18.554
2023-05-05 13:01:59.709197-07:00,16.981
2023-05-05 14:02:02.800309-07:00,27.531
2023-05-05 15:02:06.142794-07:00,26.84
2023-05-05 16:02:08.708656-07:00,14.806000000000004
2023-05-05 17:02:17.322015-07:00,30.706
2023-05-05 18:02:21.458610-07:00,7.191
2023-05-05 19:02:24.321324-07:00,6.186
2023-05-05 20:02:12.365492-07:00,6.0
2023-05-05 21:02:18.080275-07:00,6.0
2023-05-05 22:02:25.528610-07:00,7.100000000000001
2023-05-05 23:02:32.210127-07:00,6.299999999999997
2023-05-06 00:00:55.990061-07:00,6.299999999999997
2023-05-06 01:01:05.263415-07:00,5.5
2023-05-06 02:01:11.310272-07:00,6.299999999999997
2023-05-06 03:01:18.101967-07:00,5.3
2023-05-06 04:01:24.452392-07:00,8.2
2023-05-06 05:01:28.433666-07:00,14.0
2023-05-06 06:01:37.133160-07:00,17.0
2023-05-06 07:01:46.952086-07:00,7.146
2023-05-06 08:01:50.510383-07:00,18.387
2023-05-06 09:01:53.849313-07:00,6.863
2023-05-06 10:01:56.634549-07:00,17.672
2023-05-06 11:01:59.394432-07:00,14.315
2023-05-06 12:02:02.360374-07:00,7.939
2023-05-06 13:02:05.660654-07:00,24.759
2023-05-06 14:02:11.182091-07:00,25.444
2023-05-06 15:02:17.270482-07:00,8.386
2023-05-06 16:02:23.886915-07:00,7.473
2023-05-06 17:02:29.288123-07:00,22.1
2023-05-06 18:02:32.376910-07:00,8.059
2023-05-06 19:02:35.600715-07:00,5.319
2023-05-06 20:02:27.619381-07:00,6.0
2023-05-06 21:02:30.671113-07:00,6.0
2023-05-06 22:02:35.668017-07:00,6.199999999999999
2023-05-06 23:02:41.778980-07:00,6.3
2023-05-07 00:00:55.703972-07:00,13.2
2023-05-07 01:01:01.919212-07:00,5.3
2023-05-07 02:01:09.169416-07:00,5.3
2023-05-07 03:01:15.690288-07:00,6.199999999999999
2023-05-07 04:01:23.968590-07:00,8.0
2023-05-07 05:01:28.393921-07:00,7.0
2023-05-07 06:01:34.024660-07:00,8.0
2023-05-07 07:01:37.888194-07:00,28.388
2023-05-07 08:01:41.348728-07:00,28.489
2023-05-07 09:01:44.544991-07:00,9.53
2023-05-07 10:01:47.432018-07:00,19.768
2023-05-07 11:01:50.361167-07:00,7.677999999999999
2023-05-07 12:01:53.789010-07:00,24.689
2023-05-07 13:01:56.934936-07:00,6.324
2023-05-07 14:02:00.357622-07:00,7.296
2023-05-07 15:02:03.724050-07:00,7.103
2023-05-07 16:02:08.378130-07:00,7.295
2023-05-07 17:02:14.459915-07:00,7.823
2023-05-07 18:02:19.610424-07:00,7.3
2023-05-07 19:02:26.054705-07:00,6.766
2023-05-07 20:02:28.932438-07:00,5.095
2023-05-07 21:02:32.042486-07:00,6.0
2023-05-07 22:02:18.421695-07:00,6.0
2023-05-07 23:02:22.399671-07:00,5.0
2023-05-08 00:00:54.424759-07:00,6.0
2023-05-08 01:01:03.298953-07:00,6.0
2023-05-08 02:01:11.708488-07:00,7.0
2023-05-08 03:01:17.482739-07:00,8.0
2023-05-08 04:01:24.737027-07:00,5.0
2023-05-08 05:01:31.205807-07:00,14.0
2023-05-08 06:01:35.626897-07:00,14.054
2023-05-08 07:01:41.214100-07:00,9.26
2023-05-08 08:01:47.608854-07:00,15.854
2023-05-08 09:01:51.539920-07:00,18.206
2023-05-08 10:01:55.046741-07:00,17.281
2023-05-08 11:01:59.073970-07:00,16.933
2023-05-08 12:02:01.919613-07:00,16.837
2023-05-08 13:02:06.915792-07:00,13.275
2023-05-08 14:02:11.898362-07:00,19.713
2023-05-08 15:02:17.619869-07:00,24.955
2023-05-08 16:02:20.805654-07:00,11.958
2023-05-08 17:02:25.824487-07:00,11.441
2023-05-08 18:02:30.280794-07:00,10.429
2023-05-08 19:02:33.727135-07:00,7.612999999999999
2023-05-08 20:02:36.860939-07:00,5.043
2023-05-08 21:02:39.771888-07:00,6.0
2023-05-08 22:02:43.398991-07:00,5.0
2023-05-08 23:02:45.663393-07:00,6.0
2023-05-09 00:00:56.876105-07:00,5.0
2023-05-09 01:01:00.189331-07:00,6.0
2023-05-09 02:01:03.215042-07:00,5.0
2023-05-09 03:01:05.990060-07:00,7.0
2023-05-09 04:01:08.848778-07:00,6.0
2023-05-09 05:01:11.700031-07:00,6.0
2023-05-09 06:01:14.958875-07:00,7.0
2023-05-09 07:01:17.783914-07:00,8.417
2023-05-09 08:01:20.649105-07:00,15.51
2023-05-09 09:01:23.864365-07:00,14.57
2023-05-09 10:01:27.294856-07:00,18.448
2023-05-09 11:01:30.481228-07:00,19.909
2023-05-09 12:01:34.048623-07:00,20.103
2023-05-09 13:01:39.460826-07:00,17.149
2023-05-09 14:01:42.269796-07:00,16.429
2023-05-09 15:01:45.631906-07:00,26.481
2023-05-09 16:01:48.876105-07:00,13.233
2023-05-09 17:01:51.950718-07:00,14.276
2023-05-09 18:01:55.099750-07:00,21.004
2023-05-09 19:01:59.666118-07:00,17.738
2023-05-09 20:02:09.444673-07:00,11.121
2023-05-09 21:02:17.593687-07:00,10.0
2023-05-09 22:02:23.892391-07:00,7.0
2023-05-09 23:02:28.117358-07:00,6.0
2023-05-10 00:00:59.219454-07:00,6.1
2023-05-10 01:01:02.602905-07:00,5.9
2023-05-10 02:00:49.311472-07:00,6.0
2023-05-10 03:00:52.037879-07:00,5.0
2023-05-10 04:00:56.413939-07:00,14.0
2023-05-10 05:01:01.084220-07:00,6.0
2023-05-10 06:01:04.606585-07:00,7.058
2023-05-10 07:01:07.719736-07:00,18.19
2023-05-10 08:01:10.829064-07:00,14.474
2023-05-10 09:01:18.328518-07:00,16.095
2023-05-10 10:01:22.325281-07:00,14.218
2023-05-10 11:01:36.088593-07:00,22.661
2023-05-10 12:01:39.000559-07:00,15.736
2023-05-10 13:01:42.678590-07:00,21.608
2023-05-10 14:01:47.665453-07:00,25.505000000000003
2023-05-10 15:01:50.953655-07:00,17.378999999999998
2023-05-10 16:01:54.213229-07:00,18.811
2023-05-10 17:02:01.317770-07:00,28.732
2023-05-10 18:02:10.705433-07:00,12.902
2023-05-10 19:02:16.087250-07:00,18.639
2023-05-10 20:02:25.359151-07:00,9.108
2023-05-10 21:02:32.118448-07:00,9.0
2023-05-10 22:02:35.035697-07:00,9.0
2023-05-10 23:02:38.720389-07:00,7.0
2023-05-11 00:00:57.745314-07:00,5.0
2023-05-11 01:01:00.734438-07:00,6.0
2023-05-11 02:01:05.900508-07:00,6.0
2023-05-11 03:01:10.355603-07:00,6.0
2023-05-11 04:01:00.508886-07:00,6.0
2023-05-11 05:01:06.481324-07:00,14.0
2023-05-11 06:01:11.322767-07:00,8.025
2023-05-11 07:01:17.006606-07:00,8.264
2023-05-11 08:01:23.128444-07:00,31.328
2023-05-11 09:01:26.049340-07:00,13.113
2023-05-11 10:01:31.202421-07:00,19.285
2023-05-11 11:01:34.216022-07:00,12.682
2023-05-11 12:01:38.289372-07:00,16.605
2023-05-11 13:01:47.575624-07:00,29.613
2023-05-11 14:01:50.693149-07:00,20.146
2023-05-11 15:01:54.822336-07:00,21.24
2023-05-11 16:02:00.348761-07:00,18.749
2023-05-11 17:02:04.233370-07:00,22.745
2023-05-11 18:02:09.927794-07:00,15.988
2023-05-11 19:02:13.857725-07:00,13.297
2023-05-11 20:02:18.601587-07:00,9.071
2023-05-11 21:02:24.044146-07:00,8.0
2023-05-11 22:02:30.449209-07:00,10.0
2023-05-11 23:02:35.298336-07:00,6.0
2023-05-12 00:00:59.883109-07:00,6.0
2023-05-12 01:01:04.370735-07:00,6.0
2023-05-12 02:01:10.437101-07:00,6.0
2023-05-12 03:01:16.256908-07:00,7.0
2023-05-12 04:01:20.830667-07:00,6.0
2023-05-12 05:01:25.597863-07:00,6.0
2023-05-12 06:01:13.272621-07:00,7.055
2023-05-12 07:01:21.241674-07:00,10.19
2023-05-12 08:01:25.556408-07:00,27.481
2023-05-12 09:01:30.956983-07:00,18.15
2023-05-12 10:01:34.408935-07:00,16.409
2023-05-12 11:01:39.220947-07:00,19.564
2023-05-12 12:01:43.586014-07:00,23.561
2023-05-12 13:01:47.081535-07:00,20.934
2023-05-12 14:01:51.084480-07:00,23.279
2023-05-12 15:01:54.684307-07:00,30.274
2023-05-12 16:01:58.196825-07:00,17.772
2023-05-12 17:02:01.218418-07:00,23.728
2023-05-12 18:03:48.278748-07:00,10.693
2023-05-12 19:03:51.180949-07:00,11.253
2023-05-12 20:03:54.008708-07:00,17.089
2023-05-12 21:03:56.854958-07:00,11.0
2023-05-12 22:03:59.357979-07:00,10.2
2023-05-12 23:04:02.205482-07:00,7.3
2023-05-13 00:00:55.753395-07:00,6.0
2023-05-13 01:00:58.441126-07:00,6.0
2023-05-13 02:01:01.451878-07:00,5.0
2023-05-13 03:01:04.406899-07:00,6.0
2023-05-13 04:01:07.128737-07:00,6.0
2023-05-13 05:01:10.386021-07:00,5.0
2023-05-13 06:01:13.838648-07:00,7.096
2023-05-13 07:01:17.047402-07:00,7.225
2023-05-13 08:01:12.092629-07:00,14.498
2023-05-13 09:01:15.651142-07:00,7.107
2023-05-13 10:01:18.372965-07:00,14.239
2023-05-13 11:01:21.264900-07:00,11.745
2023-05-13 12:01:24.529610-07:00,19.596
2023-05-13 13:01:27.562579-07:00,10.728
2023-05-13 14:01:30.839317-07:00,8.402
2023-05-13 15:01:34.059265-07:00,19.365
2023-05-13 16:01:36.989134-07:00,14.745
2023-05-13 17:01:40.797254-07:00,25.725
2023-05-13 18:01:43.944488-07:00,16.889
2023-05-13 19:01:46.694800-07:00,6.251
2023-05-13 20:01:49.654210-07:00,7.099
2023-05-13 21:01:52.725328-07:00,6.0
2023-05-13 22:01:58.124076-07:00,6.0
2023-05-13 23:02:01.354157-07:00,5.0
2023-05-14 00:00:59.549923-07:00,6.0
2023-05-14 01:01:02.177703-07:00,4.9
2023-05-14 02:01:05.681547-07:00,5.0
2023-05-14 03:01:08.736819-07:00,14.0
2023-05-14 04:01:11.701783-07:00,5.0
2023-05-14 05:01:14.615068-07:00,6.0
2023-05-14 06:01:17.723268-07:00,7.097
2023-05-14 07:01:20.665367-07:00,14.238
2023-05-14 08:01:08.528043-07:00,6.491
2023-05-14 09:01:11.556795-07:00,11.076
2023-05-14 10:01:14.461002-07:00,15.231
2023-05-14 11:01:17.501000-07:00,13.721
2023-05-14 12:01:20.695528-07:00,16.548000000000002
2023-05-14 13:01:23.426770-07:00,21.551
2023-05-14 14:01:26.662915-07:00,17.145
2023-05-14 15:01:29.785004-07:00,21.985
2023-05-14 16:01:33.204598-07:00,17.752
2023-05-14 17:01:36.309818-07:00,25.749
2023-05-14 18:01:38.887470-07:00,18.168
2023-05-14 19:01:41.992981-07:00,22.216
2023-05-14 20:01:45.465205-07:00,7.1
2023-05-14 21:01:48.566218-07:00,9.0
2023-05-14 22:01:51.704550-07:00,8.0
2023-05-14 23:01:54.509936-07:00,5.0
2023-05-15 00:00:56.902247-07:00,7.0
2023-05-15 01:00:59.484676-07:00,7.0
2023-05-15 02:01:02.461841-07:00,6.0
2023-05-15 03:01:05.614042-07:00,7.0
2023-05-15 04:01:08.684512-07:00,6.0
2023-05-15 05:01:11.806937-07:00,6.0
2023-05-15 06:01:14.837928-07:00,15.085
2023-05-15 07:01:18.178660-07:00,10.121
2023-05-15 08:01:06.047945-07:00,22.42
2023-05-15 09:01:09.198962-07:00,15.874
2023-05-15 10:01:12.073772-07:00,20.033
2023-05-15 11:01:17.592681-07:00,28.408
2023-05-15 12:01:20.758612-07:00,17.359
2023-05-15 13:01:23.644293-07:00,23.474
2023-05-15 14:01:26.175287-07:00,36.949
2023-05-15 15:01:29.791533-07:00,37.848
2023-05-15 16:01:32.688203-07:00,25.493
2023-05-15 17:01:36.092853-07:00,33.462
2023-05-15 18:01:39.188839-07:00,28.746
2023-05-15 19:01:42.334479-07:00,14.911
2023-05-15 20:01:45.674113-07:00,8.519
2023-05-15 21:01:51.290471-07:00,13.1
2023-05-15 22:01:54.507723-07:00,14.0
2023-05-15 23:01:56.916990-07:00,18.0
2023-05-16 00:00:54.935879-07:00,11.0
2023-05-16 01:00:57.579330-07:00,7.0
